query_id,query_text,city,user_lat,user_lon,timestamp,query_type,source,raw_query_id,extra_context
mobilitybench_q_01182ba2ccf060d5cb,帮我找一下南四环西路188号17区1号楼的附近的咖啡厅。,北京市,39.907121,116.224564,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6193,"{""context"":{""city"":""北京市"",""user_current_location"":""116.224564,39.907121""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '南四环西路188号17区1号楼', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.291989,39.823823', 'keywords': '咖啡厅'}}]""}"
mobilitybench_q_75692934cbebb0be99,离塔湾一朗最近的充电站,沈阳市,41.768414,123.615742,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6214,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.61574202775952,41.7684140097919""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '塔湾一朗', 'city': '沈阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '123.368362,41.819386', 'keywords': '充电站'}}]""}"
mobilitybench_q_c2f6f6b50f3aa62eb3,汉东湖附近的泡泡玛特。,武汉市,30.553180,114.309995,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6233,"{""context"":{""city"":""武汉市"",""user_current_location"":""114.30999487638474,30.553180377113584""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '汉东湖', 'city': '武汉市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.413970,30.549509', 'keywords': '泡泡玛特'}}]""}"
mobilitybench_q_d89441e416e5b3d657,搜索附近的卫生间在哪？,保定市,39.306528,116.031795,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6237,"{""context"":{""city"":""保定市"",""user_current_location"":""116.031795,39.306528""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '116.031795,39.306528', 'keywords': '卫生间'}}]""}"
mobilitybench_q_ea018df4af8f87acd9,豪德附近的新乐配餐公司,朝阳市,41.600559,120.450777,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6249,"{""context"":{""city"":""朝阳市"",""user_current_location"":""120.45077696442607,41.600559493802756""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '豪德', 'city': '朝阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.419422,41.574593', 'keywords': '新乐配餐公司'}}]""}"
mobilitybench_q_ce788d0766031fc221,附近的中国石化加油站。,天津市,39.203710,117.407140,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6262,"{""context"":{""city"":""天津市"",""user_current_location"":""117.407140,39.203710""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '117.407140,39.203710', 'keywords': '中国石化加油站'}}]""}"
mobilitybench_q_69343e140da264f792,附近的中国中国石油加油站,长沙市,28.268080,113.079426,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6263,"{""context"":{""city"":""长沙市"",""user_current_location"":""113.0794255435467,28.26808018445632""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.0794255435467,28.26808018445632', 'keywords': '中国中国石油加油站'}}]""}"
mobilitybench_q_f0c4533b09704b6baa,小德小德找一下附最近的加油站,安庆市,30.500667,117.050412,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6278,"{""context"":{""city"":""安庆市"",""user_current_location"":""117.05041185021402,30.500666626868572""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '117.05041185021402,30.500666626868572', 'keywords': '加油站'}}]""}"
mobilitybench_q_27d3d9f42b180c3c2f,夫子庙。附近葡萄酒厂。附近葡萄酒厂。,晋中市,37.659876,112.779235,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6285,"{""context"":{""city"":""晋中市"",""user_current_location"":""112.77923539280891,37.659875704327725""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '夫子庙', 'city': '晋中市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.788899,32.020660', 'keywords': '葡萄酒厂'}}]""}"
mobilitybench_q_dea451971acf84bcab,苹果手机附近售后维修中心,上海市,30.927256,121.278662,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6320,"{""context"":{""city"":""上海市"",""user_current_location"":""121.27866223454475,30.9272555182137""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '苹果手机', 'city': '上海市'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.591511,31.314310', 'keywords': '售后维修中心'}}]""}"
mobilitybench_q_30c633cda78b85bbe4,双流西航港大道附近的快速中心,成都市,30.689263,104.084662,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6333,"{""context"":{""city"":""成都市"",""user_current_location"":""104.084662,30.689263""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '双流西航港大道', 'city': '成都市'}}, {'name': 'search_around_poi', 'arguments': {'location': '103.974861,30.564479', 'keywords': '快速中心'}}]""}"
mobilitybench_q_fc93e8d027e8f6006d,成都东站附近的CNG加气站,成都市,30.604480,103.941082,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6334,"{""context"":{""city"":""成都市"",""user_current_location"":""103.94108176231383,30.6044802810392""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '成都东站', 'city': '成都市'}}, {'name': 'search_around_poi', 'arguments': {'location': '104.140947,30.628779', 'keywords': 'cng加气站'}}]""}"
mobilitybench_q_8a45ec3d6d7c96be2c,航天津南站附近停车场。,天津市,39.096790,117.111912,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6336,"{""context"":{""city"":""天津市"",""user_current_location"":""117.11191222071649,39.0967903824976""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '航天津南站', 'city': '天津市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.060808,39.056892', 'keywords': '停车场'}}]""}"
mobilitybench_q_d6972b579cdf168c13,请问东门东门中心城附近的酥小满牛肉饼在哪里？,深圳市,22.545774,114.119272,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6347,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.11927238106728,22.5457742384261""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '东门东门中心城', 'city': '深圳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.123040,22.548976', 'keywords': '酥小满牛肉饼'}}]""}"
mobilitybench_q_4621f0a6ff0edc9581,下马庄附近的24小时便利店,咸阳市,34.448374,108.597842,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6357,"{""context"":{""city"":""咸阳市"",""user_current_location"":""108.59784185886386,34.448374371779074""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '下马庄', 'city': '咸阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.417906,23.050832', 'keywords': '24小时便利店'}}]""}"
mobilitybench_q_b09030edc7f87fc92c,虹桥天街附近有充电桩吗,上海市,31.191047,121.314085,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6366,"{""context"":{""city"":""上海市"",""user_current_location"":""121.31408482789996,31.191046526230604""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '虹桥天街', 'city': '上海市'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.313057,31.191354', 'keywords': '充电桩'}}]""}"
mobilitybench_q_6e84e9e2562b83cd84,附近有没有中石化加油站啊,深圳市,22.629016,114.198959,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6373,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.19895946979521,22.62901579695832""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.19895946979521,22.62901579695832', 'keywords': '中石化加油站'}}]""}"
mobilitybench_q_c50078039c53b216fc,小德小德附近有没有男装店,广州市,22.940747,113.390074,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6387,"{""context"":{""city"":""广州市"",""user_current_location"":""113.3900736272335,22.940747061234024""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.3900736272335,22.940747061234024', 'keywords': '男装店'}}]""}"
mobilitybench_q_1de402611086ce72a0,哎在哪呢？下个厕所咱走,安阳市,36.052159,114.412761,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6403,"{""context"":{""city"":""安阳市"",""user_current_location"":""114.41276103258134,36.05215879540968""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.41276103258134,36.05215879540968', 'keywords': '厕所'}}]""}"
mobilitybench_q_7948a140a23f06ce64,这附近有好吃点的酒店吗,成都市,30.645344,104.041132,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6405,"{""context"":{""city"":""成都市"",""user_current_location"":""104.04113218188289,30.64534396787987""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '好吃点', 'city': '成都市'}}, {'name': 'search_around_poi', 'arguments': {'location': '104.079724,30.652052', 'keywords': '酒店'}}]""}"
mobilitybench_q_78ce2a9fa2be24f885,我要找最近的废品收购站,广州市,23.113265,113.243748,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6425,"{""context"":{""city"":""广州市"",""user_current_location"":""113.24374839663506,23.113264952810717""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.24374839663506,23.113264952810717', 'keywords': '废品收购站'}}]""}"
mobilitybench_q_fa79b4d5646b9ad67e,帮我查找一下附近的建设银行营业厅,成都市,30.691212,104.087331,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6441,"{""context"":{""city"":""成都市"",""user_current_location"":""104.08733054995537,30.691211805564773""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '104.08733054995537,30.691211805564773', 'keywords': '建设银行营业厅'}}]""}"
mobilitybench_q_0b8357440cdd809ba1,附近的乐仁堂大药店大药房,石家庄市,38.018914,114.673465,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6459,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.67346504330636,38.0189144037613""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.67346504330636,38.0189144037613', 'keywords': '乐仁堂大药店大药房'}}]""}"
mobilitybench_q_7d5c48d32ab8e609a5,崖州湾雍华府附近的美食店,三亚市,18.335104,109.162690,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6497,"{""context"":{""city"":""三亚市"",""user_current_location"":""109.16268959641458,18.33510414588354""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '崖州湾雍华府', 'city': '三亚市'}}, {'name': 'search_around_poi', 'arguments': {'location': '109.163154,18.335044', 'keywords': '美食店'}}]""}"
mobilitybench_q_3d4687e22cb043b3bb,附近最近的配钥匙的地方,新余市,27.855948,115.001898,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6506,"{""context"":{""city"":""新余市"",""user_current_location"":""115.00189751386644,27.855947606700564""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '115.00189751386644,27.855947606700564', 'keywords': '配钥匙'}}]""}"
mobilitybench_q_2d439de8baef7fd52e,哪里有修车的附近哪里有修车的,成都市,30.896696,104.253239,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6530,"{""context"":{""city"":""成都市"",""user_current_location"":""104.25323858857153,30.89669644838605""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '104.25323858857153,30.89669644838605', 'keywords': '修车'}}]""}"
mobilitybench_q_da9fa5eef4d4c9d989,为我找一家离我最近的台球厅。,长沙市,28.143749,112.942184,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6578,"{""context"":{""city"":""长沙市"",""user_current_location"":""112.94218361377716,28.143749118477132""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '112.94218361377716,28.143749118477132', 'keywords': '台球厅'}}]""}"
mobilitybench_q_a6d62f48bad80e4bf7,附近的呃一汽大众在哪里？,佛山市,23.068589,113.121631,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6590,"{""context"":{""city"":""佛山市"",""user_current_location"":""113.12163144350053,23.06858918893441""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.12163144350053,23.06858918893441', 'keywords': '一汽大众'}}]""}"
mobilitybench_q_035e94e3dbf0a7171f,搜索深圳附近的猎头公司,深圳市,22.651303,114.066500,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6593,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.06649991869925,22.651302900498145""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '深圳', 'city': '深圳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.057939,22.543527', 'keywords': '猎头公司'}}]""}"
mobilitybench_q_0bf32b093bd1f583a3,广东工业大学附近的酒店,中山市,22.637772,113.211524,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6645,"{""context"":{""city"":""中山市"",""user_current_location"":""113.21152433753014,22.637772141227693""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '广东工业大学', 'city': '中山市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.393116,23.039404', 'keywords': '酒店'}}]""}"
mobilitybench_q_34c1a21674ce99f0bb,天津城建大学旁边的酒店有哪些,,,,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6656,"{""context"":""{'user_current_location': nan, 'city': nan}"",""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '天津城建大学', 'city': nan}}, {'name': 'search_around_poi', 'arguments': {'location': '117.095547,39.095050', 'keywords': '酒店'}}]""}"
mobilitybench_q_19dc159a91934c8437,帮我看一下附近哪里有那个福利彩票,广州市,23.080439,113.241672,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6659,"{""context"":{""city"":""广州市"",""user_current_location"":""113.24167236685753,23.08043870668068""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.24167236685753,23.08043870668068', 'keywords': '福利彩票'}}]""}"
mobilitybench_q_104fd29e47dadbbb0a,附近的农贸市场、菜市场。,苏州市,31.426253,120.911956,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6663,"{""context"":{""city"":""苏州市"",""user_current_location"":""120.91195598244671,31.426253082909234""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.91195598244671,31.426253082909234', 'keywords': '农贸市场、菜市场'}}]""}"
mobilitybench_q_8f3368f9c0d4b98782,我搜一下玫瑰苑附近的菜鸟驿站。,新乡市,35.210959,114.668728,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6681,"{""context"":{""city"":""新乡市"",""user_current_location"":""114.66872826218605,35.21095873249176""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '玫瑰苑', 'city': '新乡市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.688092,35.175388', 'keywords': '菜鸟驿站'}}]""}"
mobilitybench_q_a3735297b62105f24b,帮我搜一下镜湖区附近的花鸟市场,芜湖市,31.339503,118.363165,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6692,"{""context"":{""city"":""芜湖市"",""user_current_location"":""118.36316540837291,31.33950329903059""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '镜湖区', 'city': '芜湖市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.385133,31.340560', 'keywords': '花鸟市场'}}]""}"
mobilitybench_q_4c69faa282cded2232,帮我找一个附近的川菜馆,日喀则市,28.915060,89.605054,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6708,"{""context"":{""city"":""日喀则市"",""user_current_location"":""89.60505411028862,28.91505989190323""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '89.60505411028862,28.91505989190323', 'keywords': '川菜馆'}}]""}"
mobilitybench_q_236add8702406c6133,附近的手机维修点在哪里,石家庄市,38.033536,114.625982,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6727,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.62598189711571,38.03353640616964""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.62598189711571,38.03353640616964', 'keywords': '手机维修点'}}]""}"
mobilitybench_q_a7cc4cba33644a7521,秦皇岛技师学院东附近的小区,秦皇岛市,39.935096,119.630612,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6738,"{""context"":{""city"":""秦皇岛市"",""user_current_location"":""119.63061243295671,39.935096254475326""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '秦皇岛技师学院东', 'city': '秦皇岛市'}}, {'name': 'search_around_poi', 'arguments': {'location': '119.626674,39.969537', 'keywords': '小区'}}]""}"
mobilitybench_q_6a5450bfdd454926f9,附近农业银行自动取款机,温州市,28.010570,120.723784,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6741,"{""context"":{""city"":""温州市"",""user_current_location"":""120.72378426790237,28.010570264771548""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.72378426790237,28.010570264771548', 'keywords': '农业银行自动取款机'}}]""}"
mobilitybench_q_f1442e4ad8a76ce5ae,帮我查一下东莞企石附近的律师事务所,东莞市,23.071744,114.025210,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6742,"{""context"":{""city"":""东莞市"",""user_current_location"":""114.02520999312402,23.07174414480991""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '东莞企石', 'city': '东莞市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.021968,23.073216', 'keywords': '律师事务所'}}]""}"
mobilitybench_q_7f4ea42111160bfa34,最近的文具店文具店最近的文具店,信阳市,32.173652,115.657154,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6749,"{""context"":{""city"":""信阳市"",""user_current_location"":""115.65715447068214,32.17365207485307""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '115.65715447068214,32.17365207485307', 'keywords': '文具店文具店'}}]""}"
mobilitybench_q_374c207feb95e0158e,六安30铺菜市场菜市场,六安市,31.740705,116.505800,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6758,"{""context"":{""city"":""六安市"",""user_current_location"":""116.50580003857613,31.74070465263507""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '116.50580003857613,31.74070465263507', 'keywords': '六安30铺菜市场菜市场'}}]""}"
mobilitybench_q_06897c9e5d0a675da8,昆明茶城附近的汉庭酒店,西双版纳傣族自治州,22.009928,100.812998,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6760,"{""context"":{""city"":""西双版纳傣族自治州"",""user_current_location"":""100.812998,22.009928""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '昆明茶城', 'city': '西双版纳傣族自治州'}}, {'name': 'search_around_poi', 'arguments': {'location': '102.760404,24.977714', 'keywords': '汉庭酒店'}}]""}"
mobilitybench_q_0d48c230fe0d06dd38,和平路东二环附近的加气站,石家庄市,38.067141,114.589709,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6775,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.589709,38.067141""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '和平路东二环', 'city': '石家庄市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.576366,38.054863', 'keywords': '加气站'}}]""}"
mobilitybench_q_a5f6473fc678d638ba,给我查一下最近的联通公司,宿迁市,34.019823,118.286924,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6807,"{""context"":{""city"":""宿迁市"",""user_current_location"":""118.2869236171246,34.019823432463724""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '118.2869236171246,34.019823432463724', 'keywords': '联通公司'}}]""}"
mobilitybench_q_d925d8fa1884d987c2,昌平有专剪理发的地方吗,北京市,40.223444,116.413521,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6829,"{""context"":{""city"":""北京市"",""user_current_location"":""116.41352131962778,40.22344423403912""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '116.41352131962778,40.22344423403912', 'keywords': '专剪理发'}}]""}"
mobilitybench_q_bd7b1e3d33728ab02c,长治最近的CNG加气站,长治市,36.087232,113.041846,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6837,"{""context"":{""city"":""长治市"",""user_current_location"":""113.04184645414352,36.08723215323488""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '长治', 'city': '长治市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.117394,36.195142', 'keywords': 'cng加气站'}}]""}"
mobilitybench_q_29ee69a9c5c0edb876,最近的中国石油加油站在哪里,重庆市,29.566794,106.827915,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6891,"{""context"":{""city"":""重庆市"",""user_current_location"":""106.827915,29.566794""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '106.827915,29.566794', 'keywords': '中国石油加油站'}}]""}"
mobilitybench_q_e20b5f105389189ece,最近的中国银行在什么地方,保定市,39.063614,115.915530,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6907,"{""context"":{""city"":""保定市"",""user_current_location"":""115.91553032398224,39.0636141535057""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '115.91553032398224,39.0636141535057', 'keywords': '中国银行'}}]""}"
mobilitybench_q_6195bb2791a01bc546,我这附近有没有维修家电呢,温州市,27.773454,120.650949,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6928,"{""context"":{""city"":""温州市"",""user_current_location"":""120.65094888210298,27.773454095229113""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.65094888210298,27.773454095229113', 'keywords': '维修家电'}}]""}"
mobilitybench_q_4bcb8087594468c19c,帮我找一下邢村立交桥附近的盒马,济南市,36.530568,116.819216,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6929,"{""context"":{""city"":""济南市"",""user_current_location"":""116.81921616196632,36.53056764706171""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '邢村立交桥', 'city': '济南市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.208945,36.673955', 'keywords': '盒马'}}]""}"
mobilitybench_q_f965191701ac278a5a,附近哪有个那个工商银行,大连市,38.947885,121.535623,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6940,"{""context"":{""city"":""大连市"",""user_current_location"":""121.53562322258946,38.94788456617584""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '121.53562322258946,38.94788456617584', 'keywords': '工商银行'}}]""}"
mobilitybench_q_f5b2d35df4aea81296,帮我搜一下附近的大型超市或者卖场。,沈阳市,41.854361,123.468862,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:6942,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.46886157989499,41.85436118054207""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '123.46886157989499,41.85436118054207', 'keywords': '大型超市'}}]""}"
